map_name	utterance	trajectory	path_names	path_idxs
atlanta	starting at dean griffin statue go north west to student center then turn north east and go to blue donkey coffee from there go south east to dramatech.	Dean Griffin Statue|Student Center|Blue Donkey Coffee|DramaTech	3|0|9|1	path_525.png
atlanta	go down til you see chick fil a, then u turn and go up past auntie anne's until you meet subway	Panda Express|Chick-fil-A|Subway	6|7|8	path_256.png
atlanta	Start at Panda Express and go straight to Chick-fil-A. Make a very sharp left and head straight past Auntie Anne's and you will arrive at Subway.	Panda Express|Chick-fil-A|Subway	6|7|8	path_256.png
atlanta	Begin at Panda Express before going to Chick-Fil-A and ending at Subway	Panda Express|Chick-fil-A|Subway	6|7|8	path_256.png
atlanta	FROM BLUE DONKEY COFFEE GO 4 OCLOCK ACROSS TO DRAMA TECH	Blue Donkey Coffee|DramaTech	9|1	path_526.png
atlanta	Go from Blue Donkey Coffee to Drama Tech.	Blue Donkey Coffee|DramaTech	9|1	path_526.png
atlanta	Please leave Blue Donkey Coffee and go to Dramatech	Blue Donkey Coffee|DramaTech	9|1	path_526.png
atlanta	from einstein statue go south west to panda express and then go directly south to rotations from there go south east to chic-fil-a	Einstein Statue|Panda Express|Rotations|Chick-fil-A	2|6|10|7	path_257.png
atlanta	{}	Einstein Statue|Panda Express|Rotations|Chick-fil-A	2|6|10|7	path_257.png
atlanta	Begin at the Einstein Statue and go to Panda Express before heading to Rotatious and ending at Chick-Fil-A	Einstein Statue|Panda Express|Rotations|Chick-fil-A	2|6|10|7	path_257.png
atlanta	From Blue Donkey Coffee go to Einstein Statue.	Blue Donkey Coffee|Einstein Statue	9|2	path_527.png
atlanta	START AT BLUE DONKEY COFFEE GO UP 2 OCLOCK TO EINSTEIN STATUE	Blue Donkey Coffee|Einstein Statue	9|2	path_527.png
atlanta	Please leave Blue donkey coffee and go to Einstein statue.	Blue Donkey Coffee|Einstein Statue	9|2	path_527.png
atlanta	FROM SUBWAY GO NORTH TO ROTATIONS AND BACK SOUTH TO AUNTIE ANNIES	Subway|Rotations|Panda Express|Auntie Anne's	8|10|6|5	path_529.png
atlanta	From Subway, go down to Rotations, then up to Panda Express, followed by Auntie Anne's.	Subway|Rotations|Panda Express|Auntie Anne's	8|10|6|5	path_529.png
atlanta	from subway go directly south to rotations and then turn and go north east to auntie anne's	Subway|Rotations|Panda Express|Auntie Anne's	8|10|6|5	path_529.png
atlanta	in this environmental is area e good and very aesthetic view of surrounding area i feel like living area very happy and well living place. nature is always beauty.	Panda Express|Chick-fil-A	6|7	path_258.png
atlanta	Go from Panda Express to Chick-fil-a.	Panda Express|Chick-fil-A	6|7	path_258.png
atlanta	from panda express go south east to chic-fil-a	Panda Express|Chick-fil-A	6|7	path_258.png
atlanta	From Panda Express go to Subway, then to Auntie Anne's, then go to Chick-fil-A.	Panda Express|Subway|Auntie Anne's|Chick-fil-A	6|8|5|7	path_530.png
atlanta	Starting at Panda Express, go north to Subway, then go south to Auntie Anne's, then continue south to Chick-fil-A.	Panda Express|Subway|Auntie Anne's|Chick-fil-A	6|8|5|7	path_530.png
atlanta	Begin at Panda Express and go to Subway before heading to Auntie Anne's and ending at Chick-Fil-A	Panda Express|Subway|Auntie Anne's|Chick-fil-A	6|8|5|7	path_530.png
atlanta	Begin at the Student Center and go to Subway	Student Center|Subway	0|8	path_260.png
atlanta	from the student center go north east to subway.	Student Center|Subway	0|8	path_260.png
atlanta	HEAD NORTH FROM STUDENT CENTER PAST PANDA EXPRESS ONTO SUBWAY	Student Center|Subway	0|8	path_260.png
atlanta	FROM DRAMA TECH GO WEST TO BLUE DONKEY COFFEE AND TURN 10 OCLOCK PAST CHICK FIL A ONTO AUNTIE ANNIES	DramaTech|Blue Donkey Coffee|Auntie Anne's	1|9|5	path_531.png
atlanta	from dramatech go north west to blue donkey coffee and then go north west to auntie anne's	DramaTech|Blue Donkey Coffee|Auntie Anne's	1|9|5	path_531.png
atlanta	From Drama Tech, go to Blue Donkey Coffee and then to Auntie Anne's.	DramaTech|Blue Donkey Coffee|Auntie Anne's	1|9|5	path_531.png
atlanta	Leave from Drama Tech and go down to the Dean Griffin Statue and go up to the Einstein Statue.	DramaTech|Dean Griffin Statue|Einstein Statue	1|3|2	path_261.png
atlanta	Please leave Drama Tech and go to Dean Griffin Statue, then to Einstein Statue.	DramaTech|Dean Griffin Statue|Einstein Statue	1|3|2	path_261.png
atlanta	From Drama Tech go to the Dean Griffin Statue and then to the Einstein Statue.	DramaTech|Dean Griffin Statue|Einstein Statue	1|3|2	path_261.png
atlanta	STARTING AK BLUE DONKEY COFFEE GO 7 OCLOCK TO STUDENT CENTER	Blue Donkey Coffee|Student Center	9|0	path_532.png
atlanta	From Blue Donkey Coffee go directly to the Student Center.	Blue Donkey Coffee|Student Center	9|0	path_532.png
atlanta	Start at Blue Donkey Coffee and end at the Student Center	Blue Donkey Coffee|Student Center	9|0	path_532.png
atlanta	From Einstein Statue go to Rotations, then end at Chick-fil-A.	Einstein Statue|Rotations|Chick-fil-A	2|10|7	path_262.png
atlanta	From Einstein Statue, go to Rotations. Then go to Chick-fil-A.	Einstein Statue|Rotations|Chick-fil-A	2|10|7	path_262.png
atlanta	FROM EINSTEIN STATUE  GO 8 OCLOCK TO ROTATIONS AND TURN SOUTH TO CHICK FIL A	Einstein Statue|Rotations|Chick-fil-A	2|10|7	path_262.png
atlanta	Start at Chick-fil-A, then go to Panda Express, and down to Blue Donkey Coffee.	Chick-fil-A|Panda Express|Blue Donkey Coffee	7|6|9	path_534.png
atlanta	Leave Chick-fi-a, make a stop at Panda Express, and Rotations, end at Blue Donkey Coffee.	Chick-fil-A|Panda Express|Blue Donkey Coffee	7|6|9	path_534.png
atlanta	Starting at Chick-fil-A, go north to Panda Express, then go southeast to Blue Donkey Coffee.	Chick-fil-A|Panda Express|Blue Donkey Coffee	7|6|9	path_534.png
atlanta	from dramatech go north west to blue donkey coffee.	DramaTech|Blue Donkey Coffee	1|9	path_264.png
atlanta	Please leave Dramatech and go to Blue Donkey Coffee.	DramaTech|Blue Donkey Coffee	1|9	path_264.png
atlanta	From DramaTech, go northwest to Blue Donkey Coffee.	DramaTech|Blue Donkey Coffee	1|9	path_264.png
atlanta	Starting at Subway, head straight past Panda Express to Rotations. Veer slight right to Chick-Fil-A, then veer left and continue straight and you will arrive at Student Center.	Subway|Rotations|Chick-fil-A|Student Center	8|10|7|0	path_536.png
atlanta	Please leave Subway and go to Rotations, then to Chick-fil-a, then go to the student center.	Subway|Rotations|Chick-fil-A|Student Center	8|10|7|0	path_536.png
atlanta	Go from the Subway to Rotations and then Chick-Fil-A followed by the Student Center	Subway|Rotations|Chick-fil-A|Student Center	8|10|7|0	path_536.png
atlanta	Begin at Rotations and go to Auntie Anne's before ending at the Einstein Statue	Rotations|Auntie Anne's|Einstein Statue	10|5|2	path_265.png
atlanta	Starting from Rotations go to Auntie Anne's then go to Einstein Statue	Rotations|Auntie Anne's|Einstein Statue	10|5|2	path_265.png
atlanta	from rotations go slightly to the north east to get to auntie anne's, once there there go north east to einstein statue.	Rotations|Auntie Anne's|Einstein Statue	10|5|2	path_265.png
atlanta	Start at Chick-fil-A and travel to Rotations; next go to Panda Express. From there, travel to the Student Center.	Chick-fil-A|Rotations|Panda Express|Student Center	7|10|6|0	path_537.png
atlanta	FROM CHICK-FIL- A GO UP NORTH PAST ROTATONS TO PANDA EXPRESS. TURN DOWN 7 OCLOCK TO END AT STUDENT CENTER	Chick-fil-A|Rotations|Panda Express|Student Center	7|10|6|0	path_537.png
atlanta	starting at chic-fil-a go north west to rotations and then go directly north to panda express. from there go south west to the student center.	Chick-fil-A|Rotations|Panda Express|Student Center	7|10|6|0	path_537.png
atlanta	Starting at Subway, head straight to Auntie Anne's.  veer slightly left and continue straight to Panda Express. Make a sharp right and continue straight and you will arrive at Einstein Statue.	Subway|Auntie Anne's|Panda Express|Einstein Statue	8|5|6|2	path_266.png
atlanta	from subway go south east to auntie anne's then go south west to panda express then turn north east and go to einstein statue.	Subway|Auntie Anne's|Panda Express|Einstein Statue	8|5|6|2	path_266.png
atlanta	Starting at Subway, go south to Auntie Anne's, then go further south to Panda Express, then go northeast to Einstein Statue.	Subway|Auntie Anne's|Panda Express|Einstein Statue	8|5|6|2	path_266.png
atlanta	starting at panda express go directly south to rotations and then turn south east and go to chic-fil-a. from there go south east to blue donkey coffee, once there go south east to dean griffin statue and finally turn north east and go to dramatech.	Panda Express|Rotations|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue|DramaTech	6|10|7|9|3|1	path_538.png
atlanta	Begin at Panda Express and go to Rotations and Chick-Fil-A before heading to Blue Donkey Coffee and the Dean Griffins Statue, ending at DramaTech	Panda Express|Rotations|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue|DramaTech	6|10|7|9|3|1	path_538.png
atlanta	Starting at Panda Express, travel to DramaTech, going through Rotations, Chick-fil-A, Blue Donkey Coffee, and Dean Griffin Statue.	Panda Express|Rotations|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue|DramaTech	6|10|7|9|3|1	path_538.png
atlanta	We are going to start at subway and then head to Panda Express. After that, we will go to rotations and then on to chick-fil-a. From there, we will make the final stop up at aunti anne's	Subway|Rotations|Auntie Anne's|Panda Express|Chick-fil-A	8|10|5|6|7	path_268.png
atlanta	in this environmental is area e good and very aesthetic view of surrounding area i feel like living area very happy and well living place. nature is always beauty. environmental atmosphere well.	Subway|Rotations|Auntie Anne's|Panda Express|Chick-fil-A	8|10|5|6|7	path_268.png
atlanta	Starting at Subway, go south to Rotations, then go north to Auntie Anne's, then go south to Panda Express, then go southeast to Chick-fil-A.	Subway|Rotations|Auntie Anne's|Panda Express|Chick-fil-A	8|10|5|6|7	path_268.png
atlanta	Start at the Auntie Annie then continue south to Panda Express and Rotations. Once at Rotations, turn sharp right then proceed northeast to Einstein Statute. Stop at Einstein Statute.	Auntie Anne's|Panda Express|Rotations|Einstein Statue	5|6|10|2	path_539.png
atlanta	Start at auntie ann's and then go to panda express. From there, go to rotations. From rotations, go all the way to einstein statue.	Auntie Anne's|Panda Express|Rotations|Einstein Statue	5|6|10|2	path_539.png
atlanta	Starting at Aunti Anne's, go to Panda Express, then on to Rotations, then over to Einstein Statue.	Auntie Anne's|Panda Express|Rotations|Einstein Statue	5|6|10|2	path_539.png
atlanta	Begin at Rotatious and go to Panda Express before ending at Auntie Anne's	Rotations|Panda Express|Auntie Anne's	10|6|5	path_269.png
atlanta	Start at Rotations and head north. You'll be at Panda Express, then keep going north until you reach Auntie Anne's.	Rotations|Panda Express|Auntie Anne's	10|6|5	path_269.png
atlanta	FROM ROTATIONS GO NORTH PAST PANDA EXPRESS ONTO AUNTIE ANNIES	Rotations|Panda Express|Auntie Anne's	10|6|5	path_269.png
atlanta	Fly south from Auntie Anne's to Chick-Fil-A	Auntie Anne's|Chick-fil-A|Rotations	5|7|10	path_540.png
atlanta	Begin at Auntie Anne's and go to Chick-Fil-A before heading to Rotatious	Auntie Anne's|Chick-fil-A|Rotations	5|7|10	path_540.png
atlanta	Starting at Auntie Anne's go to Chick-fil-A. Then go to Rotations.	Auntie Anne's|Chick-fil-A|Rotations	5|7|10	path_540.png
atlanta	from dramtech go north west to blue donkey coffee and from there go north west to panda express. once there go north east to auntie anne's and then turn north west and go to subway.	DramaTech|Blue Donkey Coffee|Panda Express|Auntie Anne's|Subway	1|9|6|5|8	path_270.png
atlanta	Starting at DramaTech, go to Blue Donkey Coffee, then go to Panda Express, then go to Auntie Anne's, then go to Subway and stop.	DramaTech|Blue Donkey Coffee|Panda Express|Auntie Anne's|Subway	1|9|6|5|8	path_270.png
atlanta	While you're at DramaTech, go to the Blue Donkey Coffee. Next step is to head straight to Panda Express. After Panda Express, you head to Auntie Anne's. Finally, after Auntie Anne's go straight to Subway.	DramaTech|Blue Donkey Coffee|Panda Express|Auntie Anne's|Subway	1|9|6|5|8	path_270.png
atlanta	Begin a Blue Donkey Coffee and go to Chick-Fil-A and Rotatious before heading to Dean GRiffin Station and ending at DramaTech	Blue Donkey Coffee|Chick-fil-A|Rotations|Dean Griffin Statue|DramaTech	9|7|10|3|1	path_541.png
atlanta	Beginning at Blue Donkey Coffee, head straight to Chick fil-A. After Chick fil-A go straight to Rotations. After you've stopped at Rotations go to the Dean Griffin Statue. Finally, from there go to DramaTech.	Blue Donkey Coffee|Chick-fil-A|Rotations|Dean Griffin Statue|DramaTech	9|7|10|3|1	path_541.png
atlanta	Starting at Blue Donkey Coffee go to Chick-fil-A, then to Rotations, then to Dean Griffin Statue and finally to DramaTech.	Blue Donkey Coffee|Chick-fil-A|Rotations|Dean Griffin Statue|DramaTech	9|7|10|3|1	path_541.png
atlanta	Begin at Chick-fil-A and go to Panda Express. From there, take a straight shot to Blue Donkey Coffee. After that, head over to Drama Tech.	Chick-fil-A|Panda Express|Blue Donkey Coffee|DramaTech	7|6|9|1	path_545.png
atlanta	Please leave Chick-fil-a and go to Panda express. Then go to Blue Donkey Coffee, and finally go over to DramaTech.	Chick-fil-A|Panda Express|Blue Donkey Coffee|DramaTech	7|6|9|1	path_545.png
atlanta	Head south to the Blue Donkey Coffee and east to DramaTech	Chick-fil-A|Panda Express|Blue Donkey Coffee|DramaTech	7|6|9|1	path_545.png
atlanta	From Auntie Anne's go to Panda Express, then to Chick-fil-A.	Auntie Anne's|Panda Express|Chick-fil-A	5|6|7	path_271.png
atlanta	Start at Auntie Anne's. Head straight to Panda Express. Veer very slightly right and continue straight past Rotations and you will arrive at Chick-fil-A.	Auntie Anne's|Panda Express|Chick-fil-A	5|6|7	path_271.png
atlanta	Leave Auntie Anne's and go to Panda Express. then go to Chick-fil-a	Auntie Anne's|Panda Express|Chick-fil-A	5|6|7	path_271.png
atlanta	From Panda Express, go to Rotations, then Auntie Anne's and then Subway.	Panda Express|Rotations|Auntie Anne's|Subway	6|10|5|8	path_272.png
atlanta	go straight then left then right	Panda Express|Rotations|Auntie Anne's|Subway	6|10|5|8	path_272.png
atlanta	Begin at Rotations, then proceed north to Panda Express then Subway. Terminate trip at Subway.	Panda Express|Rotations|Auntie Anne's|Subway	6|10|5|8	path_272.png
atlanta	Go to Blue Donkey Cafe from Rotations and then to the Dean Griffin Statue which is Southeast	Chick-fil-A|Panda Express|Blue Donkey Coffee|Dean Griffin Statue	7|6|9|3	path_546.png
atlanta	Starting at Chick-fil-A, go north to Panda Express, then turn around and go southeast to Blue Donkey Coffee, then continue southeast to Dean Griffin Statue.	Chick-fil-A|Panda Express|Blue Donkey Coffee|Dean Griffin Statue	7|6|9|3	path_546.png
atlanta	Starting from Chick-fil-A head towards Panda Express. Next go to Blue Donkey Coffee. Then move towards the destination at Dean Griffin Staue.	Chick-fil-A|Panda Express|Blue Donkey Coffee|Dean Griffin Statue	7|6|9|3	path_546.png
atlanta	from rotations go south east to chic-fil-a on the same south east trajectory continue on to blue donkey coffee and then go south east to dramatech.	Rotations|Chick-fil-A|Blue Donkey Coffee|DramaTech	10|7|9|1	path_273.png
atlanta	Start at Chick-fil-A and go to the Blue Donkey Coffee. Then, head directly to DramaTech from there.	Rotations|Chick-fil-A|Blue Donkey Coffee|DramaTech	10|7|9|1	path_273.png
atlanta	From Rotations go to Chick-fil-A, to Blue Donkey Coffee, and then to DramaTech.	Rotations|Chick-fil-A|Blue Donkey Coffee|DramaTech	10|7|9|1	path_273.png
atlanta	Start at Rotations and go to Einstein Statue.	Rotations|Einstein Statue	10|2	path_547.png
atlanta	FROM ROTATIONS GO 2 OCLOCK TO EINSTEIN STATUE	Rotations|Einstein Statue	10|2	path_547.png
atlanta	Start at Rotations and travel to the Einstein Statue.	Rotations|Einstein Statue	10|2	path_547.png
atlanta	go the right then to the left	Chick-fil-A|Rotations|Blue Donkey Coffee	7|10|9	path_274.png
atlanta	from chic-fil-a go north west to get to rotations and then turn around to go south east to blue donkey coffee.	Chick-fil-A|Rotations|Blue Donkey Coffee	7|10|9	path_274.png
atlanta	GO BACK AND FORTH FROM ROTATIONS TO BLUE DONKEY COFFEE	Chick-fil-A|Rotations|Blue Donkey Coffee	7|10|9	path_274.png
atlanta	FROM BLUE DONKEY COFFEE GO 11 OCLOCK PAST CHICK FIL A ONTO ROTATIONS	Blue Donkey Coffee|Rotations	9|10	path_548.png
atlanta	in this environmental is area e good and very aesthetic view of surrounding area i feel like living area very happy and well living place. nature is always beauty. environmental atmosphere well.	Blue Donkey Coffee|Rotations	9|10	path_548.png
atlanta	from blue donkey coffee go north west to rotations.	Blue Donkey Coffee|Rotations	9|10	path_548.png
atlanta	from einstein statue go slightly south west to go to subway.	Einstein Statue|Subway	2|8	path_275.png
atlanta	FROM EINSTEIN STATUE GO EAST TO SUBWAY	Einstein Statue|Subway	2|8	path_275.png
atlanta	Starting at Einstein Statue, travel directly to Subway .	Einstein Statue|Subway	2|8	path_275.png
atlanta	Begin at the Dean Griffin Statue before ending at the Student Center	Dean Griffin Statue|Student Center	3|0	path_276.png
atlanta	Proceed directly from Dean Griffin Statue to Student Center	Dean Griffin Statue|Student Center	3|0	path_276.png
atlanta	from the dean griffin statue go north west to the student center.	Dean Griffin Statue|Student Center	3|0	path_276.png
atlanta	ROTATION DOWN TO CHICK FIL A AND UP 10 OCLOCK TO PANDA EXPRESS	Rotations|Chick-fil-A|Panda Express	10|7|6	path_549.png
atlanta	good environmental place	Rotations|Chick-fil-A|Panda Express	10|7|6	path_549.png
atlanta	Start at Rotations then proceed south to Chick-Fil-A. At Chick-Fil-A, turn left then proceed north towards Panda Express. Stop at Panda Express.	Rotations|Chick-fil-A|Panda Express	10|7|6	path_549.png
atlanta	FROM CHICK-FIL- A GO UP NORTH TO ROTATIONS, PANDA EXPRESS AND AUNTIE ANNES  ONTO SUBWAY AND TURN DOWN BACK TO AUNTIE ANNES	Chick-fil-A|Rotations|Panda Express|Subway|Auntie Anne's	7|10|6|8|5	path_278.png
atlanta	Begin at Chick-Fil-A and go to Rotatious  and Panda Express before heading to Subway and ending at Auntie Anne's	Chick-fil-A|Rotations|Panda Express|Subway|Auntie Anne's	7|10|6|8|5	path_278.png
atlanta	Start at Chick-fil-A go northwest to Rotations, then north to Panda Express, continue north to Subway, then go south to Auntie Annes	Chick-fil-A|Rotations|Panda Express|Subway|Auntie Anne's	7|10|6|8|5	path_278.png
atlanta	FROM CHIC-FIL- A GO UP 2 OCLOCK TO EINSTEIN STATUE	Chick-fil-A|Einstein Statue	7|2	path_550.png
atlanta	from chic-fil-a go north east to the Einstein statue.	Chick-fil-A|Einstein Statue	7|2	path_550.png
atlanta	Starting from Chick-fil-A, go to the Einstein Statue.	Chick-fil-A|Einstein Statue	7|2	path_550.png
atlanta	FROM EINSTEIN STATUE GO 7 OCLOCK PAST BLUE DONKEY COFFE ONTO STUDENT CENTER	Einstein Statue|Blue Donkey Coffee|Student Center	2|9|0	path_551.png
atlanta	from the einstein statue, head down for a long time until you reach blue donkey coffee, and then turn left until you see the student center.	Einstein Statue|Blue Donkey Coffee|Student Center	2|9|0	path_551.png
atlanta	from einstein statue go south west to blue donkey coffee and then go south west to the student center.	Einstein Statue|Blue Donkey Coffee|Student Center	2|9|0	path_551.png
atlanta	Starting at Subway, move to Chick-fil-A. Stay clear of Auntie Anne's and panda Express on the way. From Chick-fil-A, hop over to panda express before heading out to Einstein statue.	Subway|Chick-fil-A|Panda Express|Einstein Statue	8|7|6|2	path_279.png
atlanta	From Subway go to Chick-fil-A, to Panda Express, and then to the Einstein Statue.	Subway|Chick-fil-A|Panda Express|Einstein Statue	8|7|6|2	path_279.png
atlanta	Go east to the Einstein Statue	Subway|Chick-fil-A|Panda Express|Einstein Statue	8|7|6|2	path_279.png
atlanta	Starting from Student Center, go to Chick-fil-A, and then to Rotations. From Rotations, go to Auntie Anne's	Student Center|Chick-fil-A|Rotations|Auntie Anne's	0|7|10|5	path_280.png
atlanta	Go north towards Chick Fil A	Student Center|Chick-fil-A|Rotations|Auntie Anne's	0|7|10|5	path_280.png
atlanta	Starting at Student Center, go northeast to Chick-fil-A, then go northwest to Rotations, then continue north to Auntie Anne's.	Student Center|Chick-fil-A|Rotations|Auntie Anne's	0|7|10|5	path_280.png
atlanta	Starting at the student center head straight to rotations.  Make a slight left and go to Panda Express.  Make a slight right and go to auntie Anne’s.	Student Center|Rotations|Panda Express|Auntie Anne's	0|10|6|5	path_552.png
atlanta	go north east from the student center to get to rotations then go directly north to panda express finally turn slightly north east and go to auntie anne's.	Student Center|Rotations|Panda Express|Auntie Anne's	0|10|6|5	path_552.png
atlanta	Begin at the Student Center and go to Rotations and Panda Express before ending at Auntie Anne's	Student Center|Rotations|Panda Express|Auntie Anne's	0|10|6|5	path_552.png
atlanta	Please leave Auntie Anne's and go to Chick-fil-a, then go to Blue Donkey Coffee, then to Dean Griffin Statue.	Auntie Anne's|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue	5|7|9|3	path_281.png
atlanta	from auntie anne's go south east to chic-fil-a then go south east to the blue donkey coffee from there go south east to the dean griffin statue.	Auntie Anne's|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue	5|7|9|3	path_281.png
atlanta	You start from Auntie Anne'sto Chick-fill-A, than to Blue Donkey Coffee,and finish to Dean Griffinn Statue.	Auntie Anne's|Chick-fil-A|Blue Donkey Coffee|Dean Griffin Statue	5|7|9|3	path_281.png
atlanta	FROM EINSTEIN STATUE GO 6 OCLOCK TO DEAN GRIFFIN STATUE TURNING 2 0CLOCK ONTO DRAMA TECH	Einstein Statue|Dean Griffin Statue|DramaTech	2|3|1	path_553.png
atlanta	Please leave Einstein Statue and go to Dean Griffin Statue. Then go to Dramatech.	Einstein Statue|Dean Griffin Statue|DramaTech	2|3|1	path_553.png
atlanta	Start at the Einstein Statue and proceed to the Dean Griffin Statue, and finally go to DramaTech.	Einstein Statue|Dean Griffin Statue|DramaTech	2|3|1	path_553.png
atlanta	Begin at Auntie Anne's and go to Rotations before ending at Panda Express	Auntie Anne's|Rotations|Panda Express	5|10|6	path_282.png
atlanta	Starting at Auntie Anne's, go to Rotations, and then travel to Panda Express.	Auntie Anne's|Rotations|Panda Express	5|10|6	path_282.png
atlanta	in this environmental is area e good and very aesthetic view of surrounding area i feel like living area very happy and well living place. nature is always beauty. environmental atmosphere well.	Auntie Anne's|Rotations|Panda Express	5|10|6	path_282.png
atlanta	from rotations go south east to chic-fil-a	Rotations|Chick-fil-A	10|7	path_554.png
atlanta	ROTATION DOWN 4 OCLOCK TO CHICK-FIL-A	Rotations|Chick-fil-A	10|7	path_554.png
atlanta	Leave from Rotations and head to Chik-Fil-A.	Rotations|Chick-fil-A	10|7	path_554.png
atlanta	FROM BLUE DONKEY COFFEE GO 11 OCLOCK TO AUNTIE ANNIES, GO NORTH PAST PANDA EXPRESS AND ROTATIONS ONTO CHICK FIL A	Blue Donkey Coffee|Auntie Anne's|Rotations|Panda Express	9|5|10|6	path_556.png
