map_name	utterance	trajectory	path_names	path_idxs
harvard	From Fogg Museum travel directly to Harvard Bookstore. Then proceed to Malkin Quad. From there, turn slightly right and go to Winthrop House.	Fogg Museum|Harvard Bookstore|Malkin Quad|Winthrop House	14|12|6|10	path_6.png
harvard	Go from Fogg Museum to Harvard Bookstore to Malkin Quad to Winthrop House	Fogg Museum|Harvard Bookstore|Malkin Quad|Winthrop House	14|12|6|10	path_6.png
harvard	From Harvard Bookstore go to Sever Quadrangle and then to Fogg Museum and finally to Pusey Library.	Harvard Bookstore|Sever Quadrangle|Fogg Museum|Pusey Library	12|4|14|7	path_8.png
harvard	Begin at Harvard Bookstore, go to Sever Quadrangle, then Fogg Museum. End at Pusey Library	Harvard Bookstore|Sever Quadrangle|Fogg Museum|Pusey Library	12|4|14|7	path_8.png
harvard	Harvard Bookstore to Sever Quadrangle to Fogg Museum to Pusey Library	Harvard Bookstore|Sever Quadrangle|Fogg Museum|Pusey Library	12|4|14|7	path_8.png
harvard	From Winthrop House head east through Malkin Quad to Harvard Square, and then fly northwest to the Harvard Bookstore	Winthrop House|Malkin Quad|Harvard Square|Harvard Bookstore	10|6|1|12	path_10.png
harvard	Walk from Winthrop House to Malkin Quad, then turn slightly left and walk to Harvard Square, then turn left and walk to Harvard Bookstore.	Winthrop House|Malkin Quad|Harvard Square|Harvard Bookstore	10|6|1|12	path_10.png
harvard	Starting at the Winthrop House go to the Harvard Square by way of Malkin Quad. Once at the Harvard Square then proceed to the Harvard Bookstore.	Winthrop House|Malkin Quad|Harvard Square|Harvard Bookstore	10|6|1|12	path_10.png
harvard	Go from Cafe Pamplona to Harvard Bookstore. Once there turn and go to the Pusey Library. Finally turn and go to the Fogg Museum.	Cafe Pamplona|Harvard Bookstore|Pusey Library|Fogg Museum	11|12|7|14	path_11.png
harvard	From Cafe Pamplona head south to Harvard Bookstore. Next head north east to the Pusey Library then north to Fogg Museum.	Cafe Pamplona|Harvard Bookstore|Pusey Library|Fogg Museum	11|12|7|14	path_11.png
harvard	At Cafe Pamplona drive east to the Harvard Bookstore. Take a left and drive straight til reaching the Pusey Library. Turn left and drive to Fogg Museum.	Cafe Pamplona|Harvard Bookstore|Pusey Library|Fogg Museum	11|12|7|14	path_11.png
harvard	Walk from Harvard Square to Pusey Library, then turn left and walk to Harvard Bookstore.	Harvard Square|Pusey Library|Harvard Bookstore	1|7|12	path_503.png
harvard	Start at Harvard Sqaure and then go to Pusey Library before ending at the Harvard Bookstore.	Harvard Square|Pusey Library|Harvard Bookstore	1|7|12	path_503.png
harvard	Go from Harvard Square to Pusey Library before heading to Harvard Bookstore.	Harvard Square|Pusey Library|Harvard Bookstore	1|7|12	path_503.png
harvard	Walk from Harvard to Elm Yard, then straight on to Pusey Library, then turn right and walk to Fogg Museum.	Harvard|Elm Yard|Pusey Library|Fogg Museum	0|3|7|14	path_12.png
harvard	From Harvard head northwest to Elm Yard, then continue straight to reach Pusey Library. Finally take a slight right to reach Fogg Museum	Harvard|Elm Yard|Pusey Library|Fogg Museum	0|3|7|14	path_12.png
harvard	Start at Harvard and go to Elm Yard and then to Pusey Library and Fogg Museum.	Harvard|Elm Yard|Pusey Library|Fogg Museum	0|3|7|14	path_12.png
harvard	Tercentary Threatre - Busch-Reisinger Museum - Fogg Museum - Sever Quadrangle	Tercentary Theatre|Busch-Reisinger Museum|Fogg Museum|Sever Quadrangle	2|9|14|4	path_505.png
harvard	From Tercentary Theatre head to Busch-Reisinger Museum, then to Fogg Museum, and finally end up at the Sever Quadrangle	Tercentary Theatre|Busch-Reisinger Museum|Fogg Museum|Sever Quadrangle	2|9|14|4	path_505.png
harvard	Start at Tercentary Theatre and head to Busch-Reisinger Museum. Next go to Sever Quadrangle and then end at Fogg Museum.	Tercentary Theatre|Busch-Reisinger Museum|Fogg Museum|Sever Quadrangle	2|9|14|4	path_505.png
harvard	From the Malkin Quad move to the Elm Yard and then go to the Harvard Bookstore.	Malkin Quad|Elm Yard|Harvard Bookstore	6|3|12	path_13.png
harvard	Go from Malkin Quad to Elm Yard and then to Harvard Bookstore.	Malkin Quad|Elm Yard|Harvard Bookstore	6|3|12	path_13.png
harvard	Start at the Malkin Quad, then go to Elm Yard and end at the Harvard Bookstore.	Malkin Quad|Elm Yard|Harvard Bookstore	6|3|12	path_13.png
harvard	Leave the theater and go to the Pusey Library then head to the Harvard Bookstore.	Tercentary Theatre|Pusey Library|Harvard Bookstore	2|7|12	path_506.png
harvard	Go from Tercentary Theatre to Pusey Library to Harvard Bookstore	Tercentary Theatre|Pusey Library|Harvard Bookstore	2|7|12	path_506.png
harvard	Start at Tercentary Theatre. Go to the Pusey Library. End at the Harvard Bookstore.	Tercentary Theatre|Pusey Library|Harvard Bookstore	2|7|12	path_506.png
harvard	From the Tercentary Theatre, find the shortest path to Elm Yard. At Elm Yard, you will then find the shortest path to your last location which is the Fogg Museum.	Tercentary Theatre|Elm Yard|Fogg Museum	2|3|14	path_14.png
harvard	From Tercentary Theatre go to Elm Yard, then Fogg Museum.	Tercentary Theatre|Elm Yard|Fogg Museum	2|3|14	path_14.png
harvard	Go from Tercentary Theatre to Elm Yard before going to Fogg Museum.	Tercentary Theatre|Elm Yard|Fogg Museum	2|3|14	path_14.png
harvard	From Pusey Library head in a southwesternly direction past the Harvard Bookstore to Winthrop House	Pusey Library|Harvard Bookstore|Winthrop House	7|12|10	path_507.png
harvard	Go from Pusey Library to Harvard Bookstore and then to Winthrop House.	Pusey Library|Harvard Bookstore|Winthrop House	7|12|10	path_507.png
harvard	Start at the Pusey Library. Go to the Harvard Bookstore. End at Winthrop House.	Pusey Library|Harvard Bookstore|Winthrop House	7|12|10	path_507.png
harvard	Walk from Harvard Bookstore northeast to Sever Quadrangle.	Harvard Bookstore|Sever Quadrangle	12|4	path_15.png
harvard	From Harvard Bookstore go directly to Sever Quadrangle.	Harvard Bookstore|Sever Quadrangle	12|4	path_15.png
harvard	Start at Harvard Bookstore, End at Sever Quadrangle.	Harvard Bookstore|Sever Quadrangle	12|4	path_15.png
harvard	busch-r museum to elm yard	Busch-Reisinger Museum|Fogg Museum|Pusey Library|Tercentary Theatre|Elm Yard	9|14|7|2|3	path_508.png
harvard	Begin at Busch-Reisinger Museum and then go to Fogg Museum, followed by Pusey Library, Tercentary Theatre and then Elm Yard.	Busch-Reisinger Museum|Fogg Museum|Pusey Library|Tercentary Theatre|Elm Yard	9|14|7|2|3	path_508.png
harvard	Start at the Bush Reisinger Museum. Head to the Fogg Museum. Then go to the Pusey Library. Head to the Tercentary Theatre. End at the Elm Yard.	Busch-Reisinger Museum|Fogg Museum|Pusey Library|Tercentary Theatre|Elm Yard	9|14|7|2|3	path_508.png
harvard	Start at Fogg Museum and then go to the Harvard Bookstore.	Fogg Museum|Harvard Bookstore	14|12	path_509.png
harvard	Starting at Fogg Museum, go southwest to Harvard Bookstore.	Fogg Museum|Harvard Bookstore	14|12	path_509.png
harvard	Go from Fogg Museum to Harvard Bookstore	Fogg Museum|Harvard Bookstore	14|12	path_509.png
harvard	From Winthrop House head Northeast to Harvard Bookstore.	Winthrop House|Harvard Bookstore	10|12	path_16.png
harvard	Start at Winthrop House then go northeast to Harvard Bookstore.	Winthrop House|Harvard Bookstore	10|12	path_16.png
harvard	Go from Winthrop House to Harvard Bookstore	Winthrop House|Harvard Bookstore	10|12	path_16.png
harvard	Go from Malkin Quad to Harvard Bookstore to Fogg Museum	Malkin Quad|Harvard Bookstore|Fogg Museum	6|12|14	path_510.png
harvard	Start at the Malkin Quad, go straight to the Harvard Bookstore, keep going straight, do not turn to go by the Pusey Library, just keep straight to the Fogg Museum.	Malkin Quad|Harvard Bookstore|Fogg Museum	6|12|14	path_510.png
harvard	Start at Malkin Quad. Go to Harvard Bookstore. End at Fogg Museum.	Malkin Quad|Harvard Bookstore|Fogg Museum	6|12|14	path_510.png
harvard	From the Harvard Bookstore head northeast to Fogg Museum, and then fly south to Pusey Library	Harvard Bookstore|Fogg Museum|Pusey Library	12|14|7	path_17.png
harvard	Start Harvard Bookstore, go north/northeast to Fogg Museum.  Turn south/southwest then go to Pusey Library	Harvard Bookstore|Fogg Museum|Pusey Library	12|14|7	path_17.png
harvard	bookstore to library via fogg museum	Harvard Bookstore|Fogg Museum|Pusey Library	12|14|7	path_17.png
harvard	Head to the Pusey Library, then walk to Fogg Museum.  After the Fogg Museum walk to Busch-Roisinger Museum and finally walk to the Tercentary Theatre	Harvard Bookstore|Pusey Library|Fogg Museum|Busch-Reisinger Museum|Tercentary Theatre	12|7|14|9|2	path_511.png
harvard	From the Harvard Bookstore, fly right to the Pusey Library, Then, turn left and go straight to the Fogg Museum. At the Fogg Museum, turn right and head to the Busch-Reisinger Museum. Then turn right and go directly to the Tercentary Theatre.	Harvard Bookstore|Pusey Library|Fogg Museum|Busch-Reisinger Museum|Tercentary Theatre	12|7|14|9|2	path_511.png
harvard	Start at Harvard Bookstore and go to Pusey Library. Then head up to Fogg Museum. Next, go to Busch-Reisinger and then lastly, head down to Tercentary Theatre.	Harvard Bookstore|Pusey Library|Fogg Museum|Busch-Reisinger Museum|Tercentary Theatre	12|7|14|9|2	path_511.png
harvard	From Fogg Museum go to Harvard Square by way of Tercentary Theatre and Elm Yard.	Fogg Museum|Tercentary Theatre|Elm Yard|Harvard Square	14|2|3|1	path_512.png
harvard	Fogg Museum to Tercentary Theatre to Elm Yard to Harvard Square	Fogg Museum|Tercentary Theatre|Elm Yard|Harvard Square	14|2|3|1	path_512.png
harvard	Proceed From Fogg Museum to Tercentary Theatre then go to Elm Yard and then to Harvard Square.	Fogg Museum|Tercentary Theatre|Elm Yard|Harvard Square	14|2|3|1	path_512.png
harvard	Fogg Museum to Pusey Library to Busch-Reisinger Museum	Fogg Museum|Pusey Library|Busch-Reisinger Museum	14|7|9	path_18.png
harvard	Begin at Fogg Museum, go to Pusey Library. End at Busch- Reisinger Museum	Fogg Museum|Pusey Library|Busch-Reisinger Museum	14|7|9	path_18.png
harvard	Start at the Fogg Museum. Head to the Pusey Library. Then go to the Busch Reisinger Museum.	Fogg Museum|Pusey Library|Busch-Reisinger Museum	14|7|9	path_18.png
harvard	Start at Harvard Square. Go to Elm Yard. Then up to the Tercentary Theatre. Head to the Pusey Library, then to the Harvard Bookstore. End at Elm Yard.	Harvard Square|Tercentary Theatre|Pusey Library|Harvard Bookstore|Elm Yard	1|2|7|12|3	path_765.png
harvard	Start at Harvard Square
Go straight to Tercentary Theatre
Turn left to Pusey Library
Turn left to Harvard Book store
Turn left to Elm Yard	Harvard Square|Tercentary Theatre|Pusey Library|Harvard Bookstore|Elm Yard	1|2|7|12|3	path_765.png
harvard	Walk from Harvard Square to Tercentary Theatre, then turn left and walk to Pusey Library, then turn slightly left and walk to Harvard Bookstore, then turn sharply left and walk to Elm Yard.	Harvard Square|Tercentary Theatre|Pusey Library|Harvard Bookstore|Elm Yard	1|2|7|12|3	path_765.png
harvard	Begin at Winthrop House before heading to Malkin Quad, Elm Yard, and Tercentary Theatre, ending with Pusey Library.	Winthrop House|Malkin Quad|Elm Yard|Tercentary Theatre|Pusey Library	10|6|3|2|7	path_513.png
harvard	Walk from Winthrop House to Malkin Quad, then turn 30 degrees left and walk to to Elin Yard, then turn 10 degrees left and walk to Tercentary Theatre, then turn 90 degrees left and walk to Pusey Library.	Winthrop House|Malkin Quad|Elm Yard|Tercentary Theatre|Pusey Library	10|6|3|2|7	path_513.png
harvard	Start at Winthrop House. Then Malkin Quad. Go to Elm Yard. Then Tercentary Theatre. End at Pusey Library.	Winthrop House|Malkin Quad|Elm Yard|Tercentary Theatre|Pusey Library	10|6|3|2|7	path_513.png
harvard	Walk from Tercentary Theatre to Sever Quadrangle, then turn left and walk to Pusey Library.	Tercentary Theatre|Sever Quadrangle|Pusey Library	2|4|7	path_19.png
harvard	Go from Tercentary Theatre to Sever Quadrangle and then to Pusey Library.	Tercentary Theatre|Sever Quadrangle|Pusey Library	2|4|7	path_19.png
harvard	Go from Tercentary Theatre to Sever Quadrangle to Pusey Library	Tercentary Theatre|Sever Quadrangle|Pusey Library	2|4|7	path_19.png
harvard	Start at Winthrup House, then go to Cafe Pamplona, then finally to Levrett Towers.	Winthrop House|Cafe Pamplona|Leverett Towers	10|11|5	path_21.png
harvard	Start at Winthrop House and then go to Cafe Pomplona and then Leverett Towers.	Winthrop House|Cafe Pamplona|Leverett Towers	10|11|5	path_21.png
harvard	Begin at Winthrop House, got to Cafe Pampiona. Emd at Leverett Towers	Winthrop House|Cafe Pamplona|Leverett Towers	10|11|5	path_21.png
harvard	From Drivemint travel to Harvard Square and then to Pusey Library. From there travel to Fogg Museum.	Drivemint|Harvard Square|Pusey Library|Fogg Museum	13|1|7|14	path_514.png
harvard	Fly past the Harvard Square and Pusey Library and onto the Fogg Museum.	Drivemint|Harvard Square|Pusey Library|Fogg Museum	13|1|7|14	path_514.png
harvard	Starting at Drivemint, the person makes their way to the Harvard Square. After making it to the Harvard Square, the person makes their way to the Pusey Library. After making it to the Pusey Library, the person makes their way to the Fogg Museum.	Drivemint|Harvard Square|Pusey Library|Fogg Museum	13|1|7|14	path_514.png
harvard	Begin at Harvard. Head straight to Harvard bookstore and continue through to Cafe Pamplona	Harvard|Harvard Bookstore|Cafe Pamplona	0|12|11	path_515.png
harvard	At Harvard, veer to the left to go to Harvard Bookstore.  Keep going past it until you have gotten to Cafe Pamplona.	Harvard|Harvard Bookstore|Cafe Pamplona	0|12|11	path_515.png
harvard	From Harvard, go by the Harvard Bookstore and continue to Cafe Pamplona.	Harvard|Harvard Bookstore|Cafe Pamplona	0|12|11	path_515.png
harvard	Your trajectory path will begin at Tercentary Theatre and go up to Fogg Museum, and then will turn right and will end at Busch-Reisinger Museum.	Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum	2|14|9	path_516.png
harvard	Go from Tercentary Theatre to Fogg Museum to Busch-Reisinger Museum	Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum	2|14|9	path_516.png
harvard	Begin at Tercentary Theatre and then go to the Fogg Museum before ending at the Busch-Reisinger Museum.	Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum	2|14|9	path_516.png
harvard	starting at harvard square head north east to the tercentary theatre then south west and go to the elm yard	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_22.png
harvard	From Harvard Square you will proceed in a straight line past Elm Yard to Tercentary Theater, you will then backtrack half of the distance to Elm yard	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_22.png
harvard	Go from Harvard Square to the Tercentary Theatre, and then finish at Elm Yard.	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_22.png
harvard	Start at Malkin Quad and head Northeast until you reach the Harvard Bookstore.	Malkin Quad|Harvard Bookstore	6|12	path_257.png
harvard	from malkin quad to harvard bookstore	Malkin Quad|Harvard Bookstore	6|12	path_257.png
harvard	Head straight from Malkin Quad to Harvard Bookstore, using the most direct route possible.	Malkin Quad|Harvard Bookstore	6|12	path_257.png
harvard	Starting at Winthrop House a person makes their way to Harvard Square, then from Harvard Square a person makes their way to Tercentary Theatre.	Winthrop House|Harvard Square|Tercentary Theatre	10|1|2	path_766.png
harvard	Start at Winthrop House and go to Harvard Square and then to Tercentary Theatre.	Winthrop House|Harvard Square|Tercentary Theatre	10|1|2	path_766.png
harvard	Start winthrop house traveling east to Harvard square.  Turn north/northeast goto Tercentenary theater bypassing Elm yard.	Winthrop House|Harvard Square|Tercentary Theatre	10|1|2	path_766.png
harvard	Begin at Malkin Quad and go to harvard square, then go to harvard. continue to elm yard and then end at pusey library	Malkin Quad|Harvard Square|Harvard|Pusey Library	6|1|0|7	path_517.png
harvard	Start at the Malkin Quad, go into Harvard Square. Continue into Harvard. Pass Elm Yard and end up at the Pusey Library.	Malkin Quad|Harvard Square|Harvard|Pusey Library	6|1|0|7	path_517.png
harvard	Start at Malkin Quad and go to Harvard Square. From the Square, go to Harvard. You will turn at Harvard and go straight to the Pusey Library without any stops along the way.	Malkin Quad|Harvard Square|Harvard|Pusey Library	6|1|0|7	path_517.png
harvard	Start at Elm Yard, go to Harvard Bookstore, and end at Cafe Pamplona.	Elm Yard|Cafe Pamplona	3|11	path_258.png
harvard	Starting at Elm Yard, go to Harvard Bookstore. Then, go to Cafe Pamplona.	Elm Yard|Cafe Pamplona	3|11	path_258.png
harvard	elm yard to Harvard bookstore to cafe pamplona	Elm Yard|Cafe Pamplona	3|11	path_258.png
harvard	Start at Harvard square, go north east to tercentenary theater then south west to elm yard	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_518.png
harvard	Start at harvard square and head straight to tercentary theatre.  From there turn 180 degrees and go back to elm yard.	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_518.png
harvard	Harvard Square to Tercentary Theatre to Elm Yard	Harvard Square|Tercentary Theatre|Elm Yard	1|2|3	path_518.png
harvard	From Winthrop House fly east to harvard Square, and then northwest to Cafe Pamplona	Winthrop House|Harvard Square|Cafe Pamplona	10|1|11	path_23.png
harvard	From Winthrop House go directly to Harvard Square, then directly to Cafe Pamplona.	Winthrop House|Harvard Square|Cafe Pamplona	10|1|11	path_23.png
harvard	You are going to begin your trip at Winthrop House and from there go to Harvard Square. Once at Harvard Square, go directly to Cafe Pamplona where you will be done.	Winthrop House|Harvard Square|Cafe Pamplona	10|1|11	path_23.png
harvard	pusey lib to busch-r museum	Pusey Library|Busch-Reisinger Museum	7|9	path_519.png
harvard	Proceed forward in a Northwestern direction from Pusey Library to Busch-Reisinger Museum.	Pusey Library|Busch-Reisinger Museum	7|9	path_519.png
harvard	Walk from Pusey Library to Busch-Reisinger Museum.	Pusey Library|Busch-Reisinger Museum	7|9	path_519.png
harvard	Go from Elm Yard to Tercentary Theatre to Harvard Bookstore to Winthrop House to Malkin Quad	Elm Yard|Tercentary Theatre|Harvard Bookstore|Winthrop House|Malkin Quad	3|2|12|10|6	path_259.png
harvard	Walk from Elm Yard to Tercentary Theatre, then turn left and walk to Harvard Bookstore, then turn slightly left and walk to Winthrop House, then turn left and walk to Malkin Quad.	Elm Yard|Tercentary Theatre|Harvard Bookstore|Winthrop House|Malkin Quad	3|2|12|10|6	path_259.png
harvard	Take the indirect route to Malkin Quad, to Tercentary Theatre, Harvard Bookstore, and Winthrop House before arriving.	Elm Yard|Tercentary Theatre|Harvard Bookstore|Winthrop House|Malkin Quad	3|2|12|10|6	path_259.png
harvard	From Leverett Towers, travel to Cafe Pamplona and then to Harvard Bookstore. Then travel directly to Malkin Quad.	Leverett Towers|Cafe Pamplona|Harvard Bookstore|Malkin Quad	5|11|12|6	path_24.png
harvard	From Leverett Towers proceed to Cafe Pamplona, then Harvard Bookstore. End at Malkin Quad but don't go through Winthrop House.	Leverett Towers|Cafe Pamplona|Harvard Bookstore|Malkin Quad	5|11|12|6	path_24.png
harvard	Start at Leverett Towers, then go to Cafe Pomplona, the Harvard Bookstore, and ending at Malkin Quad.	Leverett Towers|Cafe Pamplona|Harvard Bookstore|Malkin Quad	5|11|12|6	path_24.png
harvard	You start from Elm Yard, continue to Pusey Library and finish to Busch Resigner Museum.	Elm Yard|Pusey Library|Busch-Reisinger Museum	3|7|9	path_522.png
harvard	From Elm Yard head northwestish to Pusey Libary, and then head northeast to Busch-Reisinger Museum	Elm Yard|Pusey Library|Busch-Reisinger Museum	3|7|9	path_522.png
harvard	Starting from Elm Yard, move north to Pusey Library. Then, move slightly northeast towards Busch-Reisinger Museum.	Elm Yard|Pusey Library|Busch-Reisinger Museum	3|7|9	path_522.png
harvard	Start Cafe Pamplona go east/southeast to puspy library.  Once there go south/south east to Torcentary Theatre.  Once at location go due east to Harvard Bookstore.  Once there continue on east to Loverels Towers.	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_767.png
harvard	Begin at Cafe Pomplona and the go to Pusey Library before heading to Tercentary Theatre and then Harvard Bookstore and Leverett Towers.	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_767.png
harvard	Begin at Cafe Pampiona, go to Pusey Library, then Tercentary Theatre, then Harvard Bookstore. End at Leverett Towers	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_767.png
harvard	Head east south-east from the Fogg Museum towards the Sever Quadrangle. When you get to the Sever Quadrangle turn to your right and head south west until you get to the Pusey Library.	Fogg Museum|Sever Quadrangle|Pusey Library	14|4|7	path_26.png
harvard	Go from Fogg Museum to Sever Quadrangle and then to Pusey Library.	Fogg Museum|Sever Quadrangle|Pusey Library	14|4|7	path_26.png
harvard	from fogg museum go south east to sever quadrangle and then go south west to pusey library	Fogg Museum|Sever Quadrangle|Pusey Library	14|4|7	path_26.png
harvard	At Tercentary Theatre, move southwest (east of Elm Yard) until you reach Harvard.	Tercentary Theatre|Harvard	2|0	path_261.png
harvard	Go directly from Tercentary Theatre to Harvard without making any detours.	Tercentary Theatre|Harvard	2|0	path_261.png
harvard	Go from Tercentary Theatre directly to Harvard.	Tercentary Theatre|Harvard	2|0	path_261.png
harvard	Begin at Harvard Square, go to Elm Yard, then Tercentary Theatre. End at Sever Quadrangle	Harvard Square|Elm Yard|Tercentary Theatre|Sever Quadrangle	1|3|2|4	path_27.png
harvard	Go from Harvard Square to Elm Yard to Tercentary Theatre to Sever Quadrangle	Harvard Square|Elm Yard|Tercentary Theatre|Sever Quadrangle	1|3|2|4	path_27.png
harvard	Begin at harvard square, then go to elm yard, then to to tercentary theatre and end at sever quadrangle	Harvard Square|Elm Yard|Tercentary Theatre|Sever Quadrangle	1|3|2|4	path_27.png
harvard	Walk from Harvard to Elm Yard, then turn right and walk to Tercentary Theatre, then turn left and walk to Pusey Library.	Harvard|Elm Yard|Tercentary Theatre|Pusey Library	0|3|2|7	path_769.png
harvard	Starting at Harvard, go to Elm Yard. Then, go to Tercentary Theatre. Finally, go to Pusey Library.	Harvard|Elm Yard|Tercentary Theatre|Pusey Library	0|3|2|7	path_769.png
harvard	Begin at Harvard, then proceed slightly northwest to Elm Yard. Once at Elm Yard, turn right and proceed northeast to Tercentary Theatre then turn left and continue west towards Pusey Library.	Harvard|Elm Yard|Tercentary Theatre|Pusey Library	0|3|2|7	path_769.png
harvard	from the elm yard go north east towards sever quadrangle and then north east to the busch-reisinger museum.	Elm Yard|Sever Quadrangle|Busch-Reisinger Museum	3|4|9	path_262.png
harvard	Start at Elm Yard. Go to Sever Quadrangle. End at the Busch Reisinger Museum.	Elm Yard|Sever Quadrangle|Busch-Reisinger Museum	3|4|9	path_262.png
harvard	Elm Yard to Sever Quadrangle to Busch-Reisinger Museum	Elm Yard|Sever Quadrangle|Busch-Reisinger Museum	3|4|9	path_262.png
harvard	Starting at the Elm Yard, head Northeast towards the Tercentary Theater. From the Tercentary Theater, head Northwest towards the Fogg Museum. From the Fogg Museum, head East towards the Busch-Reisinger Museum. From the Busch-Reisinger Museum, head Southwest towards Sever Quadrangle.	Elm Yard|Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum|Sever Quadrangle	3|2|14|9|4	path_28.png
harvard	Starting from the Elm Yard, go Northeast to Tercentary Theatre, then turn left and go to the Fogg Museum. Turn right, not too sharply but so you're heading directly East, and go toward the Busch-Reisinger Museum. Turn sharply Right there to get to Server Quadrangle.	Elm Yard|Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum|Sever Quadrangle	3|2|14|9|4	path_28.png
harvard	From Elm yard go to Tercentary Theater then to Fogg Museum followed by Bush Reisinger Museum ending at sever quadrangle.	Elm Yard|Tercentary Theatre|Fogg Museum|Busch-Reisinger Museum|Sever Quadrangle	3|2|14|9|4	path_28.png
harvard	From Leverett Towers head straight east to the Harvard Bookstore	Leverett Towers|Harvard Bookstore	5|12	path_523.png
harvard	From Leverett Towers go to Harvard Bookstore.	Leverett Towers|Harvard Bookstore	5|12	path_523.png
harvard	Start at Harvard Bookstore and end at Leverell Towers.	Leverett Towers|Harvard Bookstore	5|12	path_523.png
harvard	Begin at Wintrhop House, then go to Harvard Bookstore and end at the Sever Quadrangle.	Winthrop House|Harvard Bookstore|Sever Quadrangle	10|12|4	path_263.png
harvard	Go from Winthrop House to Harvard Bookstore to Sever Quadrangle	Winthrop House|Harvard Bookstore|Sever Quadrangle	10|12|4	path_263.png
harvard	From Winthrop House, travel to Harvard Bookstore and then to Sever Quadrangle.	Winthrop House|Harvard Bookstore|Sever Quadrangle	10|12|4	path_263.png
harvard	go straight from the cafe to the library. From the library turn right until you reach the theatre. take a right at the theatre and go straight through to the Harvard bookstore. From the bookstore go straight until you reach the Leverett Towers.	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_770.png
harvard	Go from Camp Pamplona to Pusey Library to Tercentary Theatre to Harvard Bookstore to Leverett Towers	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_770.png
harvard	From Cafe Pamplona, go to Pusey Library and then to Tercentary Theater. From there go to Harvard Bookstore and then Leverett Towers.	Cafe Pamplona|Pusey Library|Tercentary Theatre|Harvard Bookstore|Leverett Towers	11|7|2|12|5	path_770.png
