map_name	utterance	trajectory	path_names	path_idxs
baltimore	Starting from CVS move towards Race Pace Bicycles. Then go to Spirit of Music. Now head towards the destination at Carma’s Cafe.	CVS|Race Pace Bicycles|Spirit of Music|Carma's Cafe	9|14|3|6	path_262.png
baltimore	Walk from CVS to Race Pace Bicycles, then turn right and walk to Spirit of Music, then turn sharply right and walk to Carma's Cafe.	CVS|Race Pace Bicycles|Spirit of Music|Carma's Cafe	9|14|3|6	path_262.png
baltimore	FROM CVS GO 4 OCLOCK TO RACE PACE BICYCLES GOING SOUTH TO SPIRIT OF MUSIC AND UP 11 OCLOCK TO CARMAS CAFE	CVS|Race Pace Bicycles|Spirit of Music|Carma's Cafe	9|14|3|6	path_262.png
baltimore	Start at CVS heading southwest to BMA Sculpture.  Once there continue south to Daniel Gilman.	CVS|BMA Sculpture Gardens|Daniel Gilman	9|12|5	path_14.png
baltimore	Go from CVS to BMA Sculpture Gardens to Daniel Gilman	CVS|BMA Sculpture Gardens|Daniel Gilman	9|12|5	path_14.png
baltimore	Walk from CVS to BMA Sculpture Garden, then turn slightly left and walk to Daniel Gilman.	CVS|BMA Sculpture Gardens|Daniel Gilman	9|12|5	path_14.png
baltimore	Go south to William Welch	Hopkins University|Bamboo Cafe|Gertrude's|Daniel Gilman|William Welch	10|7|2|5|4	path_263.png
baltimore	Leave Hopkins University and go down to Bamboo Cafe and then to Gertrude's before going down to Daniel Gilman and William Welch.	Hopkins University|Bamboo Cafe|Gertrude's|Daniel Gilman|William Welch	10|7|2|5|4	path_263.png
baltimore	Starting at Hopkins University, travel to William Welch, going through Bamboo Cafe, Gertrude's, and Daniel Gilman.	Hopkins University|Bamboo Cafe|Gertrude's|Daniel Gilman|William Welch	10|7|2|5|4	path_263.png
baltimore	starting at carma's cafe, go down in a rightward direction until you reach spirit of music. from spirit of music, go down to BMA sculpture garden in a leftward direction, and then past there continuing left to X-578.	Carma's Cafe|Spirit of Music|BMA Sculpture Gardens|X-578	6|3|12|13	path_15.png
baltimore	begin at carma's coffee and go to spirit of music ad the bma sculpture gardens before ending at x-578	Carma's Cafe|Spirit of Music|BMA Sculpture Gardens|X-578	6|3|12|13	path_15.png
baltimore	Start on Carma's Cafe then southeast to Spirit of Music then southwest to BMA Sculpture Gardens then west to X-578.	Carma's Cafe|Spirit of Music|BMA Sculpture Gardens|X-578	6|3|12|13	path_15.png
baltimore	Starting at Daniel Gilman go northeast to Spirit of Music.  Once there turn southeast to Bamboo Cafe.	Daniel Gilman|Spirit of Music|Bamboo Cafe	5|3|7	path_266.png
baltimore	Go from Daniel Gilman to Spirit of Music to Bamboo Cafe	Daniel Gilman|Spirit of Music|Bamboo Cafe	5|3|7	path_266.png
baltimore	Starting at Daniel Gilman, go to Spirit of Music and then on to Bamboo Cafe.	Daniel Gilman|Spirit of Music|Bamboo Cafe	5|3|7	path_266.png
baltimore	Go from William Welch to Daniel Gilman to X-578 to 7-Eleven	William Welch|Daniel Gilman|X-578|7-Eleven	4|5|13|1	path_16.png
baltimore	Start at William Welch and head directly north to Daniel Gilman. Once there, head northwest to X-578. After that, head directly north to 7-Eleven.	William Welch|Daniel Gilman|X-578|7-Eleven	4|5|13|1	path_16.png
baltimore	Walk from William Welch to Daniel Gibson, then turn left and walk to X-578, then turn right and walk to 7-Eleven.	William Welch|Daniel Gilman|X-578|7-Eleven	4|5|13|1	path_16.png
baltimore	Go from William Welch to Daniel Gilman to Gertrude's to BMA Sculpture Gardens to CVS	William Welch|Daniel Gilman|Gertrude's|BMA Sculpture Gardens|CVS	4|5|2|12|9	path_267.png
baltimore	Start on William Welch then north to Daniel Gilman then northwest to Gertrude's then northeast to BMA Sculpture Gardens then north to CVS.	William Welch|Daniel Gilman|Gertrude's|BMA Sculpture Gardens|CVS	4|5|2|12|9	path_267.png
baltimore	Starting from William Welch, go to Daniel Gilman, then Gertrude's, then the BMA Sculpture Gardens and then on to CVS.	William Welch|Daniel Gilman|Gertrude's|BMA Sculpture Gardens|CVS	4|5|2|12|9	path_267.png
baltimore	Start on Barnes & Noble then west to Race Pace Bicycles.	Barnes & Noble|Race Pace Bicycles	0|14	path_268.png
baltimore	FROM BARNES & NOBLES GO LEFT TO RACE PACE BICYCLES	Barnes & Noble|Race Pace Bicycles	0|14	path_268.png
baltimore	Start at Barnes and Noble and head left to Race Pace Bicycles.	Barnes & Noble|Race Pace Bicycles	0|14	path_268.png
baltimore	from gertude's, continue left in an upward direction toward X-578. once you reach X-578, then continue straight up to 7-Eleven.	Gertrude's|X-578|7-Eleven	2|13|1	path_17.png
baltimore	Starting at Gertrude's go northwest to X-578.  Once there turn north to 7-eleven and head there.	Gertrude's|X-578|7-Eleven	2|13|1	path_17.png
baltimore	Go from Gertrude's to X-578 to 7-Eleven	Gertrude's|X-578|7-Eleven	2|13|1	path_17.png
baltimore	Starting at CVS, go to Race Pace Bicycles, then Carma's Cafe and then Barnes & Noble.	CVS|Race Pace Bicycles|Carma's Cafe|Barnes & Noble	9|14|6|0	path_269.png
baltimore	Start from CVS, go to Race Pace Bicycles, to Carma's Cafe, and then to Barnes & Noble.	CVS|Race Pace Bicycles|Carma's Cafe|Barnes & Noble	9|14|6|0	path_269.png
baltimore	starting at cvs go south east to the race pace bicycles and then turn south west to go to carma's cafe. from there go south east to get to barnes & noble.	CVS|Race Pace Bicycles|Carma's Cafe|Barnes & Noble	9|14|6|0	path_269.png
baltimore	Starting at William Welch heading north and to the right, continue straight and you'll arrive at Daniel Gilman quickly. Veer slightly right and continue straight to Spirit of Music. Make a sharp left and continue straight to BMA Sculpture Gardens.	William Welch|Daniel Gilman|Spirit of Music|BMA Sculpture Gardens	4|5|3|12	path_18.png
baltimore	Take off from William Welch and travel to Daniel Gilman before going to Spirit of Music, and then to BMA Sculpture Gardens.	William Welch|Daniel Gilman|Spirit of Music|BMA Sculpture Gardens	4|5|3|12	path_18.png
baltimore	Walk from William Welch to Daniel Gilman, then turn slightly right and walk to Spirit of Music, then turn sharply left and walk to BMA Sculpture Garden.	William Welch|Daniel Gilman|Spirit of Music|BMA Sculpture Gardens	4|5|3|12	path_18.png
baltimore	Starting at CVS, go to Carma's Cafe, then go to Bamboo Cafe, then head to The Breezeway, then end at Alkimia.	CVS|Carma's Cafe|Bamboo Cafe|The Breezeway|Alkimia	9|6|7|11|8	path_270.png
baltimore	Starting at CVS head straight  to Carma's Cafe. Make a right and continue straight to Bamboo Cafe. Veer almost imperceptibly right and continue straight past The Breezeway to Alkimia.	CVS|Carma's Cafe|Bamboo Cafe|The Breezeway|Alkimia	9|6|7|11|8	path_270.png
baltimore	From CVS go to Carma's Cafe, then go to Bamboo Cafe, then to The Breezeway and finally to Alkimia.	CVS|Carma's Cafe|Bamboo Cafe|The Breezeway|Alkimia	9|6|7|11|8	path_270.png
baltimore	Start on BMA Sculpture Gardens then east to Spirit of Music then west to X-578 then north to 7-Eleven.	BMA Sculpture Gardens|Spirit of Music|X-578|7-Eleven	12|3|13|1	path_19.png
baltimore	Begin traveling from BMA Sculpture Gardens and go to Spirit of Music. From Spirit of Music, go to X-578, and then to 7-Eleven.	BMA Sculpture Gardens|Spirit of Music|X-578|7-Eleven	12|3|13|1	path_19.png
baltimore	beginning at the BMA sculpture gardens, head up and right to the spirit of music. from spirit of music, go slightly down and left again to X-578, and then directly up from there to hit 7-eleven.	BMA Sculpture Gardens|Spirit of Music|X-578|7-Eleven	12|3|13|1	path_19.png
baltimore	from daniel gilman go to the north east to bamboo cafe and from there turn north west to go to the spirit of music.	Daniel Gilman|Bamboo Cafe|Spirit of Music	5|7|3	path_273.png
baltimore	Walk from Daniel Gilman to Bamboo Cafe, then turn left and walk to Spirit of Music.	Daniel Gilman|Bamboo Cafe|Spirit of Music	5|7|3	path_273.png
baltimore	Go from Daniel Gilman to Bamboo Cafe to Spirit of Music	Daniel Gilman|Bamboo Cafe|Spirit of Music	5|7|3	path_273.png
baltimore	starting at william welch go slightly to the north east to daniel gilman and then go north west to gertrude's. once there go north west to x-578 and then turn north east to go to BMA sculpture gardens.	William Welch|Daniel Gilman|Gertrude's|X-578|BMA Sculpture Gardens	4|5|2|13|12	path_513.png
baltimore	Head west to X 578	William Welch|Daniel Gilman|Gertrude's|X-578|BMA Sculpture Gardens	4|5|2|13|12	path_513.png
baltimore	Starting from William Welsh go to Daniel Gilman then to Gertrude's then to X-578 then finally go to BMA Scupture Gardens	William Welch|Daniel Gilman|Gertrude's|X-578|BMA Sculpture Gardens	4|5|2|13|12	path_513.png
baltimore	Go from Alkimia to The Breezeway to Daniel Gilman to BMA Scupture Gardens to Gertrude's	Alkimia|The Breezeway|Daniel Gilman|BMA Sculpture Gardens|Gertrude's	8|11|5|12|2	path_20.png
baltimore	Starting at Alkimia, go to The Breezeway, then turn left and go to Daniel Gilman, then turn right and go to BMA Sculpture Gardens, then turn left and end at Gertrude's.	Alkimia|The Breezeway|Daniel Gilman|BMA Sculpture Gardens|Gertrude's	8|11|5|12|2	path_20.png
baltimore	Walk from Alkimia to The Breezeway, then turn left and walk to Daniel Gilman, then turn right and walk to BMA Sculpture Gardens, then turn sharply left and walk to Gertrude's.	Alkimia|The Breezeway|Daniel Gilman|BMA Sculpture Gardens|Gertrude's	8|11|5|12|2	path_20.png
baltimore	Start on William Welch then go north to BMA Sculpture Gardens then north to Carma's Cafe.	William Welch|BMA Sculpture Gardens|Carma's Cafe	4|12|6	path_274.png
baltimore	Leave William Welch and go up to Daniel Gilman and then go up to BMA Sculpture Gardens before heading to Carma's Cafe.	William Welch|BMA Sculpture Gardens|Carma's Cafe	4|12|6	path_274.png
baltimore	GO NORTH FROM WILLIAM WELCH PAST DANIEL GILMAN AND BMA SCULPTURE GARDENS ENDING AT CARMAS CAFE	William Welch|BMA Sculpture Gardens|Carma's Cafe	4|12|6	path_274.png
baltimore	Starting from Bamboo Cafe, go to Daniel Gilman, then William Welch and then on to The Breezeway.	Bamboo Cafe|Daniel Gilman|William Welch|The Breezeway	7|5|4|11	path_22.png
baltimore	Start from Bamboo Cafe, go to Daniel Gilman, to William Welch, and then to The Breezeway.	Bamboo Cafe|Daniel Gilman|William Welch|The Breezeway	7|5|4|11	path_22.png
baltimore	Start on Bamboo Cafe then southwest to Daniel Gilman then south to William Welch then east to The Breezeway.	Bamboo Cafe|Daniel Gilman|William Welch|The Breezeway	7|5|4|11	path_22.png
baltimore	STARTING AT RACE PACE BICYCLES GO 9 OCLOCK TO CARMAS CAFE AND SOUTH TO BMA SCULPTURE GARDENS	Race Pace Bicycles|Carma's Cafe|BMA Sculpture Gardens	14|6|12	path_514.png
baltimore	Take off from Race Pace Bicycles and go Carma's Cafe before going to BMA Sculpture Gardens.	Race Pace Bicycles|Carma's Cafe|BMA Sculpture Gardens	14|6|12	path_514.png
baltimore	Start on Race Pace Bicycles then west to Carma's Cafe then south to BMA Sculpture Gardens.	Race Pace Bicycles|Carma's Cafe|BMA Sculpture Gardens	14|6|12	path_514.png
baltimore	Start from BMA Sculpture Gardens, go to X-578, to Gertrude's, then to 7-Eleven.	BMA Sculpture Gardens|X-578|Gertrude's|7-Eleven	12|13|2|1	path_23.png
baltimore	Leave from BMA Sculpture Gardens and go to X-578, then go down to Gertrude's.  Then go up to 7-Eleven.	BMA Sculpture Gardens|X-578|Gertrude's|7-Eleven	12|13|2|1	path_23.png
baltimore	Starting at BMA Sculpture Gardens, travel to 7-Eleven passing through X-578 and Gertrude's.	BMA Sculpture Gardens|X-578|Gertrude's|7-Eleven	12|13|2|1	path_23.png
baltimore	Starting at Carma's Cafe, go to CVS, then the BMA Sculpture Garden and then on to 7-Eleven.	Carma's Cafe|CVS|BMA Sculpture Gardens|7-Eleven	6|9|12|1	path_276.png
baltimore	Starting at Carma's Cafe, go to CVS, then turn and go to BMA Sculture Gardens, then turn and go to 7-Eleven and stop.	Carma's Cafe|CVS|BMA Sculpture Gardens|7-Eleven	6|9|12|1	path_276.png
baltimore	Start from Carma's Cafe, go to CVS, then to BMA Sculpture Gardens, and then to 7-Eleven.	Carma's Cafe|CVS|BMA Sculpture Gardens|7-Eleven	6|9|12|1	path_276.png
baltimore	START ALKIMIA GO 11 OCLOCK PAST THE BREEZEWAY AND TAKE LEFT 8 OCLOCK TO GERTRUDES	Alkimia|The Breezeway|Bamboo Cafe|Gertrude's	8|11|7|2	path_515.png
baltimore	Go from Alkimia to The Breezeway to Bamboo Cafe to Gertrude's	Alkimia|The Breezeway|Bamboo Cafe|Gertrude's	8|11|7|2	path_515.png
baltimore	Starting from Alkimia go to The Breezeway then go to Bamboo Cafe then finally go to Gertrude's	Alkimia|The Breezeway|Bamboo Cafe|Gertrude's	8|11|7|2	path_515.png
baltimore	Start at Daniel Gilman go northeast to spirit of music.  Once there continue on northeast to Barnes&Noble.	Daniel Gilman|Spirit of Music|Barnes & Noble	5|3|0	path_277.png
baltimore	Start at Daniel Gilman and head northeast to Spirit of Music. Once there, head northeast again to Barnes & Noble.	Daniel Gilman|Spirit of Music|Barnes & Noble	5|3|0	path_277.png
baltimore	Starting at Daniel Gilman, head straight to Spirit of Music. Veer right and continue straight to Barnes & Noble.	Daniel Gilman|Spirit of Music|Barnes & Noble	5|3|0	path_277.png
baltimore	Leave Alkimia and pass by The Breezeway and Bamboo Cafe before heading up to Race Pace Bicycles and CVS.	Alkimia|The Breezeway|Bamboo Cafe|Race Pace Bicycles|CVS	8|11|7|14|9	path_24.png
baltimore	Starting at Alkimia, go to The Breezeway, then go to Bamboo Cafe, then go to Race Pace Bicycle, then turn left and go to CVS and stop.	Alkimia|The Breezeway|Bamboo Cafe|Race Pace Bicycles|CVS	8|11|7|14|9	path_24.png
baltimore	Startubg at Alkimia head straight to past The Breezeway to Bamboo Cafe.  Veer slight right and continue straight to Race Pace Bicycles. Make a slight left and continue straight to CVS which you will arrive at shortly.	Alkimia|The Breezeway|Bamboo Cafe|Race Pace Bicycles|CVS	8|11|7|14|9	path_24.png
baltimore	from race pace bicycle go south west to the spirit of music and then go south west to BMA sculpture gardens. once there go to the south west to get to gertrude's.	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Gertrude's	14|3|12|2	path_279.png
baltimore	Go from Race Pace Bicycles to Spirit of Music to BMA Sculpture Gardens to Gertrude's	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Gertrude's	14|3|12|2	path_279.png
baltimore	Start at Race Pace Bicycles move south/southwest to Spirit of Music.  Once there go west to SculptureGardens.  Once there turn south/south west to Gertrude's.	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Gertrude's	14|3|12|2	path_279.png
baltimore	Start on Race Pace Bicycles then go south to Spirit of Music then west to BMA Sculpture Garden then south to Daniel Gilman.	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Daniel Gilman	14|3|12|5	path_516.png
baltimore	Starting at Race Pace Bicycles, go to Spirit of Music, then go to BMA Sculpture Gardens, then end at Daniel Gilman.	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Daniel Gilman	14|3|12|5	path_516.png
baltimore	Leave Race Pace Bicycles and go down to Spirit of Music then go to BMA Sculpture Gardens before stopping at Daniel Gilman.	Race Pace Bicycles|Spirit of Music|BMA Sculpture Gardens|Daniel Gilman	14|3|12|5	path_516.png
baltimore	Starting at CVS, go to the BMA Sculpture Gardens, then Daniel Gilman and then on to William Welch.	CVS|BMA Sculpture Gardens|Daniel Gilman|William Welch	9|12|5|4	path_25.png
baltimore	Starting from CVS go to BMA Scupture Gardens then to Daniel Gilman then finally go to William Welsh	CVS|BMA Sculpture Gardens|Daniel Gilman|William Welch	9|12|5|4	path_25.png
baltimore	Beginning at CVS head down to BMA Sculpture Gardens and then to Daniel Gilman and proceed to William Welch.	CVS|BMA Sculpture Gardens|Daniel Gilman|William Welch	9|12|5|4	path_25.png
baltimore	Go from Gertrude's to Bamboo Cafe to William Welch	Gertrude's|Bamboo Cafe|William Welch	2|7|4	path_518.png
baltimore	Leave Gertrude's and go to Bamboo Cafe before heading down to William Welch.	Gertrude's|Bamboo Cafe|William Welch	2|7|4	path_518.png
baltimore	From Gertrude's head slightly north and east until you reach the Bamboo Cafe.  The Head south west until you arrive at William Welch.	Gertrude's|Bamboo Cafe|William Welch	2|7|4	path_518.png
baltimore	Starting at 7-Eleven, travel to BMA Sculpture Gardens passing through X-578.	7-Eleven|X-578|BMA Sculpture Gardens	1|13|12	path_280.png
baltimore	7-Eleven then go south to X-578 then go east to BMA Sculpture Gardens.	7-Eleven|X-578|BMA Sculpture Gardens	1|13|12	path_280.png
baltimore	begin at 7-eleven and go to x-578 before heading to the bma sculpture gardens	7-Eleven|X-578|BMA Sculpture Gardens	1|13|12	path_280.png
baltimore	Starting at Daniel Gilman, travel to William Welch, and then to Bamboo Cafe.	Daniel Gilman|William Welch|Bamboo Cafe	5|4|7	path_26.png
baltimore	Go from Daniel Gilman to William Welch right quick, then hit up Bamboo Cafe.	Daniel Gilman|William Welch|Bamboo Cafe	5|4|7	path_26.png
baltimore	Walk from Daniel Gilman to William Welch, then turn sharply left and walk to Bamboo Cafe.	Daniel Gilman|William Welch|Bamboo Cafe	5|4|7	path_26.png
baltimore	Take off from Hopkins University and go to CVS, then to Race Pace Bicycles, and then to Spirit of Music.	Hopkins University|CVS|Race Pace Bicycles|Spirit of Music	10|9|14|3	path_519.png
baltimore	Start on Hopkins University then go northwest to CVS then east to Race Pace Bicycles then south to Spirit of Music.	Hopkins University|CVS|Race Pace Bicycles|Spirit of Music	10|9|14|3	path_519.png
baltimore	Go from Hopkins University to CVS to Race Pace Bicycles to Spirit of Music	Hopkins University|CVS|Race Pace Bicycles|Spirit of Music	10|9|14|3	path_519.png
baltimore	from bamboo cafe go south west to william welch and then go north east just a bit to get to daniel gilman. once there go south east to get to the breezeway and finally go south east to alklmia.	Bamboo Cafe|William Welch|Daniel Gilman|The Breezeway|Alkimia	7|4|5|11|8	path_281.png
baltimore	Starting from Bamboo Cafe go to William Welsh then to Daniel Gilman then go to The Breezeway then finally go to Alkimia	Bamboo Cafe|William Welch|Daniel Gilman|The Breezeway|Alkimia	7|4|5|11|8	path_281.png
baltimore	Begin at Bamboo Cafe. Move down to the left to William Welch. Go slightly up to the right to Daniel G. Move to the right and slightly down to The Breezeway. Move down to the right to Alkimia.	Bamboo Cafe|William Welch|Daniel Gilman|The Breezeway|Alkimia	7|4|5|11|8	path_281.png
baltimore	Depart from X-578, go to 7-Eleven, to CVS, then to Race Pace Bicycles.	X-578|7-Eleven|CVS|Race Pace Bicycles	13|1|9|14	path_27.png
baltimore	from x-578 go slightly to the north west to 7-eleven and then turn north east to go to cvs. from there turn and go south east to the race pace bicycles.	X-578|7-Eleven|CVS|Race Pace Bicycles	13|1|9|14	path_27.png
baltimore	From X-578 go to 7-Eleven then to CVS, then to Race Pace Bicycles.	X-578|7-Eleven|CVS|Race Pace Bicycles	13|1|9|14	path_27.png
baltimore	Leave from Race Pace Bicycles and go to BMA Sculpture Gardens before heading to X-578.	Race Pace Bicycles|BMA Sculpture Gardens|X-578	14|12|13	path_282.png
baltimore	STARTING AT RACE PACE BICYCLES GO 7 OCLOCK TO BMA SCULPTURE GARDENS THAN 8 OCLOCK TO X-578	Race Pace Bicycles|BMA Sculpture Gardens|X-578	14|12|13	path_282.png
baltimore	Starting from Race Pace Bicycles, fly to BMA sculpture gardens, and then on to X-578.	Race Pace Bicycles|BMA Sculpture Gardens|X-578	14|12|13	path_282.png
baltimore	Go north to Hopkins University	Gertrude's|BMA Sculpture Gardens|Hopkins University	2|12|10	path_28.png
baltimore	Start at Gertrude's and head northeast to BMA Sculpture Gardens. Once there, head northeast again to Hopkins University.	Gertrude's|BMA Sculpture Gardens|Hopkins University	2|12|10	path_28.png
baltimore	from gertrude's go north east to BMA sculpture gardens and then go north east to hopkins university.	Gertrude's|BMA Sculpture Gardens|Hopkins University	2|12|10	path_28.png
baltimore	Start at Alkimia travel northwest to the Breezeway.  Once there turn west and go to Daniel Gilmans.  Upon arriving go northwest to Gertrude's.  Continue northwest to 7-eleven.	Alkimia|The Breezeway|Daniel Gilman|Gertrude's|7-Eleven	8|11|5|2|1	path_283.png
baltimore	Start at Alkimia, head north to the Breezeway. Once at the Breezeway head North west to daniel gilman. Once at Daniel Gilman head north past gertrudes to 7-Eleven.	Alkimia|The Breezeway|Daniel Gilman|Gertrude's|7-Eleven	8|11|5|2|1	path_283.png
baltimore	Starting at Alkimia, go to The Breezeway, then go to Daniel Gilman, then head to Gertrude's, then end at 7-Eleven.	Alkimia|The Breezeway|Daniel Gilman|Gertrude's|7-Eleven	8|11|5|2|1	path_283.png
baltimore	From Bamboo Cafe, begin traveling Northwest until you reach Carma's Cafe, then turn right, changing your direction to travel East North East, continue on the East North East path until you reach CVS. From CVS turn your direction slightly south and begin to travel East South East until you reach your destination at Race Pace Bicycles.	Bamboo Cafe|Carma's Cafe|CVS|Race Pace Bicycles	7|6|9|14	path_520.png
baltimore	Go from Bamboo Cafe to Carma's Cafe to CVS to Race Pace Bicycles	Bamboo Cafe|Carma's Cafe|CVS|Race Pace Bicycles	7|6|9|14	path_520.png
baltimore	Walk from Bamboo Cafe to Carma's Cafe, then turn right and walk to CVS, then turn slightly right and walk to Race Pace Bicycles.	Bamboo Cafe|Carma's Cafe|CVS|Race Pace Bicycles	7|6|9|14	path_520.png
baltimore	Start at CVS and go straight to Hopkins University.	CVS|Hopkins University	9|10	path_29.png
baltimore	Start at CVS, and head south past race pace bicycles to Hopkins university.	CVS|Hopkins University	9|10	path_29.png
baltimore	FROM HOPKINS UNIVERSITY GO 11 OCLOCK TO CVS	CVS|Hopkins University	9|10	path_29.png
baltimore	Leave The Breezeway and head toward William Welch.  Then go up to Gertrude's.  Then head toward BMA Sculpture Gardens.	The Breezeway|William Welch|Gertrude's|BMA Sculpture Gardens	11|4|2|12	path_521.png
baltimore	starting at the breezeway go directly to the west to william welch and then turn north west to go to gertrude's. once there go north east to BMA sculpture gardens.	The Breezeway|William Welch|Gertrude's|BMA Sculpture Gardens	11|4|2|12	path_521.png
baltimore	Starting from The Breezeway, head directly west to reach William Welch. From William Welch, head slightly northwest to reach Gertrude's. From there, head northeast to reach BMA Sculpture Gardens.	The Breezeway|William Welch|Gertrude's|BMA Sculpture Gardens	11|4|2|12	path_521.png
baltimore	Start at Barnes & Noble go Southwest to Hopkins University.  Continue on southwest to Bamboo Cafe.  Once there head southwest to Daniel Gilman.  Upon arriving there turn south and go to William Welch.	Barnes & Noble|Hopkins University|Bamboo Cafe|Daniel Gilman|William Welch	0|10|7|5|4	path_30.png
baltimore	Go from Barnes & Noble to Hopkins University, then to Bamboo Cafe, then to Daniel Gilman.  After all those places, go to William Welch.	Barnes & Noble|Hopkins University|Bamboo Cafe|Daniel Gilman|William Welch	0|10|7|5|4	path_30.png
